STATION,DATE,PRCP,TAVG,TMAX,TMIN
USW00012918,1/11/2003,0.19,46,50,42
USW00012918,1/12/2003,0.57,40,42,38
USW00012918,1/13/2003,0,46,54,37
USW00012918,1/14/2003,0,43,48,37
USW00012918,1/15/2003,0,49,51,46
USW00012918,1/16/2003,0,50,61,38
USW00012918,1/17/2003,0,39,48,30
USW00012918,1/18/2003,0,41,54,28
USW00012918,1/19/2003,0,48,64,31
USW00012918,1/20/2003,0,64,74,53
USW00012918,1/21/2003,0,70,77,62
USW00012918,1/22/2003,0,56,66,46
USW00012918,1/23/2003,0,43,50,35
USW00012918,1/24/2003,0,36,42,29
USW00012918,1/25/2003,0.01,44,49,39
USW00012918,1/26/2003,0.76,43,48,38
USW00012918,1/27/2003,0,49,52,45
USW00012918,1/28/2003,0.04,61,70,52
USW00012918,1/29/2003,0.23,62,71,52
USW00012918,1/30/2003,0,52,55,48
USW00012918,1/31/2003,0,58,67,49
USW00012918,2/1/2003,0,56,68,43
USW00012918,2/2/2003,0,64,76,52
USW00012918,2/3/2003,0,67,78,55
USW00012918,2/4/2003,0,54,63,44
USW00012918,2/5/2003,0,51,55,47
USW00012918,2/6/2003,0.8,49,52,45
USW00012918,2/7/2003,0,44,46,41
USW00012918,2/8/2003,0.03,42,45,39
USW00012918,2/9/2003,0.12,48,54,42
USW00012918,2/10/2003,0,53,65,41
USW00012918,2/11/2003,0,55,68,41
USW00012918,2/12/2003,0,64,73,54
USW00012918,2/13/2003,0.01,62,67,57
USW00012918,2/14/2003,0.05,71,75,67
USW00012918,2/15/2003,0.46,62,72,52
USW00012918,2/16/2003,0,46,52,39
USW00012918,2/17/2003,0,47,60,33
USW00012918,2/18/2003,0,56,69,43
USW00012918,2/19/2003,0.01,54,76,56
USW00012918,2/20/2003,0.89,62,65,59
USW00012918,2/21/2003,0.14,64,73,54
USW00012918,2/22/2003,0,60,69,51
USW00012918,2/23/2003,0,62,74,50
USW00012918,2/24/2003,0,55,61,49
USW00012918,2/25/2003,0.23,45,49,40
USW00012918,2/26/2003,0.06,42,44,40
USW00012918,2/27/2003,0,46,51,41
USW00012918,2/28/2003,0,51,54,47
USW00012918,3/1/2003,0.01,55,60,49
USW00012918,3/2/2003,0,57,60,54
USW00012918,3/3/2003,0.72,53,58,47
USW00012918,3/4/2003,0,53,57,48
USW00012918,3/5/2003,0.05,57,65,49
USW00012918,3/6/2003,0.01,53,60,45
USW00012918,3/7/2003,0,62,76,47
USW00012918,3/8/2003,0,64,74,54
USW00012918,3/9/2003,0,69,79,58
USW00012918,3/10/2003,0,65,74,56
USW00012918,3/11/2003,0,66,73,58
USW00012918,3/12/2003,0,71,77,64
USW00012918,3/13/2003,0.02,70,77,63
USW00012918,3/14/2003,0,69,78,60
USW00012918,3/15/2003,0,65,75,55
USW00012918,3/16/2003,0.01,65,72,58
USW00012918,3/17/2003,0.01,66,78,54
USW00012918,3/18/2003,0.1,65,78,52
USW00012918,3/19/2003,0,66,79,53
USW00012918,3/20/2003,0,65,72,58
USW00012918,3/21/2003,0,61,71,50
USW00012918,3/22/2003,0.03,58,66,50
USW00012918,3/23/2003,0,61,73,49
USW00012918,3/24/2003,0,64,76,51
USW00012918,3/25/2003,0,70,78,62
USW00012918,3/26/2003,0.29,65,71,58
USW00012918,3/27/2003,0,64,76,51
USW00012918,3/28/2003,0.02,65,75,54
USW00012918,3/29/2003,0,55,62,47
USW00012918,3/30/2003,0,50,65,35
USW00012918,3/31/2003,0,59,73,44
USW00012918,4/1/2003,0,64,74,54
USW00012918,4/2/2003,0,67,76,57
USW00012918,4/3/2003,0,70,78,61
USW00012918,4/4/2003,0.02,75,82,68
USW00012918,4/5/2003,0,76,84,68
USW00012918,4/6/2003,0.01,73,75,71
USW00012918,4/7/2003,1.55,71,75,66
USW00012918,4/8/2003,0,61,70,52
USW00012918,4/9/2003,0,56,69,42
USW00012918,4/10/2003,0,58,73,42
USW00012918,4/11/2003,0,64,76,52
USW00012918,4/12/2003,0,67,80,53
USW00012918,4/13/2003,0,68,82,54
USW00012918,4/14/2003,0,70,80,60
USW00012918,4/15/2003,0,70,79,61
USW00012918,4/16/2003,0,71,76,65
USW00012918,4/17/2003,0,75,84,66
USW00012918,4/18/2003,0,74,82,66
USW00012918,4/19/2003,0,74,78,70
USW00012918,4/20/2003,0.03,74,78,69
USW00012918,4/21/2003,0,74,81,66
USW00012918,4/22/2003,0,71,76,65
USW00012918,4/23/2003,0,74,80,68
USW00012918,4/24/2003,0,76,80,72
USW00012918,4/25/2003,0,78,88,68
USW00012918,4/26/2003,0,73,86,60
USW00012918,4/27/2003,0,72,84,60
USW00012918,4/28/2003,0,74,83,65
USW00012918,4/29/2003,0.03,75,83,66
USW00012918,4/30/2003,0,76,84,68
USW00012918,5/1/2003,0,78,86,70
USW00012918,5/2/2003,0,81,88,73
USW00012918,5/3/2003,0,80,87,73
USW00012918,5/4/2003,0,80,85,75
USW00012918,5/5/2003,0,82,88,76
USW00012918,5/6/2003,0,81,86,75
USW00012918,5/7/2003,0,85,92,77
USW00012918,5/8/2003,0,82,88,75
USW00012918,5/9/2003,0,81,88,74
USW00012918,5/10/2003,0,83,91,75
USW00012918,5/11/2003,0,82,89,74
USW00012918,5/12/2003,0,78,83,73
USW00012918,5/13/2003,0,81,88,74
USW00012918,5/14/2003,0,82,90,73
USW00012918,5/15/2003,0,81,89,73
USW00012918,5/16/2003,0,84,92,76
USW00012918,5/17/2003,0,82,91,72
USW00012918,5/18/2003,0,80,93,67
USW00012918,5/19/2003,0,82,92,72
USW00012918,5/20/2003,0,83,93,73
USW00012918,5/21/2003,0,79,88,70
USW00012918,5/22/2003,0,79,87,70
USW00012918,5/23/2003,0,79,90,68
USW00012918,5/24/2003,0,79,89,68
USW00012918,5/25/2003,0,80,91,69
USW00012918,5/26/2003,0,83,92,74
USW00012918,5/27/2003,0,78,85,71
USW00012918,5/28/2003,0,77,88,66
USW00012918,5/29/2003,0,79,93,64
USW00012918,5/30/2003,0,85,96,73
USW00012918,5/31/2003,0,84,96,71
USW00012918,6/1/2003,0,82,94,70
USW00012918,6/2/2003,0,86,97,75
USW00012918,6/3/2003,0,86,97,75
USW00012918,6/4/2003,2.04,76,83,69
USW00012918,6/5/2003,0.58,78,85,70
USW00012918,6/6/2003,0,82,91,73
USW00012918,6/7/2003,0,81,91,71
USW00012918,6/8/2003,0,82,92,71
USW00012918,6/9/2003,0,83,92,74
USW00012918,6/10/2003,0,84,90,78
USW00012918,6/11/2003,0,85,92,78
USW00012918,6/12/2003,0.01,83,92,73
USW00012918,6/13/2003,0.42,81,92,70
USW00012918,6/14/2003,0.36,79,88,70
USW00012918,6/15/2003,0.54,77,84,69
USW00012918,6/16/2003,1.97,78,86,69
USW00012918,6/17/2003,0.05,80,89,70
USW00012918,6/18/2003,0,83,92,74
USW00012918,6/19/2003,0,85,94,75
USW00012918,6/20/2003,0,84,92,75
USW00012918,6/21/2003,0,84,91,77
USW00012918,6/22/2003,0,85,92,77
USW00012918,6/23/2003,0,85,92,77
USW00012918,6/24/2003,0.97,84,90,77
USW00012918,6/25/2003,0.06,85,92,77
USW00012918,6/26/2003,0.06,82,87,76
USW00012918,6/27/2003,0.01,83,89,76
USW00012918,6/28/2003,0,83,91,75
USW00012918,6/29/2003,0,84,92,76
USW00012918,6/30/2003,0.01,84,90,77
USW00012918,7/1/2003,0.78,81,88,74
USW00012918,7/2/2003,0,83,90,76
USW00012918,7/3/2003,0.75,81,86,75
USW00012918,7/4/2003,0.13,83,88,77
USW00012918,7/5/2003,0.32,81,91,71
USW00012918,7/6/2003,0,85,91,78
USW00012918,7/7/2003,0.68,82,90,74
USW00012918,7/8/2003,0.04,81,88,74
USW00012918,7/9/2003,0.89,83,89,76
USW00012918,7/10/2003,0.35,80,86,74
USW00012918,7/11/2003,0.01,82,91,73
USW00012918,7/12/2003,0,82,92,72
USW00012918,7/13/2003,0,84,92,75
USW00012918,7/14/2003,0,84,91,77
USW00012918,7/15/2003,1.1,80,85,75
USW00012918,7/16/2003,0.02,83,88,77
USW00012918,7/17/2003,0,85,93,76
USW00012918,7/18/2003,0.63,80,88,72
USW00012918,7/19/2003,0,83,91,75
USW00012918,7/20/2003,0,84,92,76
USW00012918,7/21/2003,0,85,93,76
USW00012918,7/22/2003,0,85,93,76
USW00012918,7/23/2003,0,82,87,77
USW00012918,7/24/2003,0,83,89,76
USW00012918,7/25/2003,0,83,89,76
USW00012918,7/26/2003,0,83,90,76
USW00012918,7/27/2003,0,84,93,74
USW00012918,7/28/2003,0,84,93,75
USW00012918,7/29/2003,0,85,93,76
USW00012918,7/30/2003,0,85,94,76
USW00012918,7/31/2003,0,86,95,76
USW00012918,8/1/2003,0,86,95,77
USW00012918,8/2/2003,0,86,96,76
USW00012918,8/3/2003,0,86,95,77
USW00012918,8/4/2003,0,86,95,77
USW00012918,8/5/2003,0,86,95,77
USW00012918,8/6/2003,0,87,96,77
USW00012918,8/7/2003,0,91,102,79
USW00012918,8/8/2003,0.25,88,98,78
USW00012918,8/9/2003,0.05,86,95,76
USW00012918,8/10/2003,0.06,86,95,77
USW00012918,8/11/2003,0.12,81,90,71
USW00012918,8/12/2003,0.23,79,86,71
USW00012918,8/13/2003,0.02,79,87,70
USW00012918,8/14/2003,0.11,81,88,73
USW00012918,8/15/2003,0,85,93,76
USW00012918,8/16/2003,0,85,93,77
USW00012918,8/17/2003,0,85,94,76
USW00012918,8/18/2003,0,86,94,77
USW00012918,8/19/2003,0,85,94,76
USW00012918,8/20/2003,0,85,94,76
USW00012918,8/21/2003,2.05,84,94,73
USW00012918,8/22/2003,0,81,88,73
USW00012918,8/23/2003,0,83,92,73
USW00012918,8/24/2003,0,84,93,75
USW00012918,8/25/2003,0,85,94,76
USW00012918,8/26/2003,0,85,92,78
USW00012918,8/27/2003,0,84,90,78
USW00012918,8/28/2003,0,85,92,77
USW00012918,8/29/2003,0,83,89,77
USW00012918,8/30/2003,1.08,81,87,75
USW00012918,8/31/2003,1.64,78,81,74
USW00012918,9/1/2003,0.45,79,83,75
USW00012918,9/2/2003,0.08,81,85,76
USW00012918,9/3/2003,1.8,82,91,73
USW00012918,9/4/2003,1.76,82,90,73
USW00012918,9/5/2003,0,80,88,71
USW00012918,9/6/2003,0,77,87,67
USW00012918,9/7/2003,0,77,87,66
USW00012918,9/8/2003,0,78,87,68
USW00012918,9/9/2003,0,80,89,70
USW00012918,9/10/2003,0.02,83,89,76
USW00012918,9/11/2003,1.44,81,89,72
USW00012918,9/12/2003,0.94,75,80,69
USW00012918,9/13/2003,0,80,91,68
USW00012918,9/14/2003,0.16,82,91,72
USW00012918,9/15/2003,0,80,88,71
USW00012918,9/16/2003,0,80,88,71
USW00012918,9/17/2003,0,79,89,68
USW00012918,9/18/2003,0,80,84,75
USW00012918,9/19/2003,0,80,88,71
USW00012918,9/20/2003,0.24,76,80,72
USW00012918,9/21/2003,1.88,74,76,71
USW00012918,9/22/2003,0,77,84,69
USW00012918,9/23/2003,0,76,85,66
USW00012918,9/24/2003,0,79,86,71
USW00012918,9/25/2003,0,79,88,70
USW00012918,9/26/2003,0.02,78,85,70
USW00012918,9/27/2003,0,80,89,70
USW00012918,9/28/2003,0,77,86,67
USW00012918,9/29/2003,0,70,79,61
USW00012918,9/30/2003,0,68,79,57
USW00012918,10/1/2003,0,71,82,59
USW00012918,10/2/2003,0,68,76,60
USW00012918,10/3/2003,0,68,79,56
USW00012918,10/4/2003,0,72,84,59
USW00012918,10/5/2003,0,76,87,65
USW00012918,10/6/2003,0.58,78,86,70
USW00012918,10/7/2003,0,78,86,69
USW00012918,10/8/2003,0,79,85,72
USW00012918,10/9/2003,3.16,78,81,75
USW00012918,10/10/2003,0,75,78,71
USW00012918,10/11/2003,0,77,83,71
USW00012918,10/12/2003,0,77,83,70
USW00012918,10/13/2003,0,77,83,71
USW00012918,10/14/2003,0,73,83,63
USW00012918,10/15/2003,0,67,77,57
USW00012918,10/16/2003,0,72,82,62
USW00012918,10/17/2003,0,77,87,66
USW00012918,10/18/2003,0,69,79,58
USW00012918,10/19/2003,0,68,80,56
USW00012918,10/20/2003,0,70,83,57
USW00012918,10/21/2003,0,72,85,58
USW00012918,10/22/2003,0,75,88,61
USW00012918,10/23/2003,0,76,90,62
USW00012918,10/24/2003,0,74,85,63
USW00012918,10/25/2003,0.47,72,76,68
USW00012918,10/26/2003,0.25,61,69,53
USW00012918,10/27/2003,0,57,64,50
USW00012918,10/28/2003,0,63,77,49
USW00012918,10/29/2003,0,67,80,53
USW00012918,10/30/2003,0,74,84,63
USW00012918,10/31/2003,0,78,84,72
USW00012918,11/1/2003,0,74,81,67
USW00012918,11/2/2003,0,77,82,71
USW00012918,11/3/2003,0,74,83,65
USW00012918,11/4/2003,0,74,85,63
USW00012918,11/5/2003,0,74,84,64
USW00012918,11/6/2003,0,69,78,59
USW00012918,11/7/2003,0,61,64,57
USW00012918,11/8/2003,0,62,67,56
USW00012918,11/9/2003,0,65,74,56
USW00012918,11/10/2003,0,66,77,55
USW00012918,11/11/2003,0,76,84,67
USW00012918,11/12/2003,0,78,86,69
USW00012918,11/13/2003,0,65,73,56
USW00012918,11/14/2003,0,62,72,51
USW00012918,11/15/2003,0.59,72,81,63
USW00012918,11/16/2003,0.13,76,81,70
USW00012918,11/17/2003,1.37,70,76,64
USW00012918,11/18/2003,0.26,68,77,59
USW00012918,11/19/2003,0,61,72,50
USW00012918,11/20/2003,0,61,75,46
USW00012918,11/21/2003,0,68,79,56
USW00012918,11/22/2003,0,73,81,64
USW00012918,11/23/2003,0.57,63,81,44
USW00012918,11/24/2003,0,46,54,37
USW00012918,11/25/2003,0,51,67,35
USW00012918,11/26/2003,0.01,69,78,59
USW00012918,11/27/2003,0.01,66,80,52
USW00012918,11/28/2003,0,51,62,40
USW00012918,11/29/2003,0,48,62,34
USW00012918,11/30/2003,0,57,72,41
USW00012918,12/1/2003,0,64,74,53
USW00012918,12/2/2003,0,57,66,48
USW00012918,12/3/2003,0,64,75,53
USW00012918,12/4/2003,0,59,69,48
USW00012918,12/5/2003,0,52,60,43
USW00012918,12/6/2003,0,45,54,35
USW00012918,12/7/2003,0,50,64,36
USW00012918,12/8/2003,0,64,75,53
USW00012918,12/9/2003,0.52,62,75,49
USW00012918,12/10/2003,0,48,57,38
USW00012918,12/11/2003,0,46,57,35
USW00012918,12/12/2003,1.49,57,61,52
USW00012918,12/13/2003,0.01,48,57,39
USW00012918,12/14/2003,0,47,60,33
USW00012918,12/15/2003,0,59,73,45
USW00012918,12/16/2003,0,54,63,45
USW00012918,12/17/2003,0,47,60,34
USW00012918,12/18/2003,0,53,67,39
USW00012918,12/19/2003,0,50,64,36
USW00012918,12/20/2003,0,49,62,35
USW00012918,12/21/2003,0,60,72,48
USW00012918,12/22/2003,0,67,77,56
USW00012918,12/23/2003,0.14,56,67,44
USW00012918,12/24/2003,0,49,61,36
USW00012918,12/25/2003,0,53,60,45
USW00012918,12/26/2003,0,61,65,56
USW00012918,12/27/2003,0,68,74,62
USW00012918,12/28/2003,0.72,63,76,49
USW00012918,12/29/2003,0.14,49,57,41
USW00012918,12/30/2003,0,47,58,35
USW00012918,12/31/2003,0.04,56,67,44
USW00012918,1/1/2004,0,68,76,59
USW00012918,1/2/2004,0,71,76,66
USW00012918,1/3/2004,0,72,77,67
USW00012918,1/4/2004,0,65,77,53
USW00012918,1/5/2004,0,50,53,46
USW00012918,1/6/2004,0,41,47,35
USW00012918,1/7/2004,0.05,43,45,40
USW00012918,1/8/2004,0.9,56,66,45
USW00012918,1/9/2004,0,55,63,46
USW00012918,1/10/2004,0,49,58,39
USW00012918,1/11/2004,0,49,60,37
USW00012918,1/12/2004,0,55,64,45
USW00012918,1/13/2004,0,62,68,55
USW00012918,1/14/2004,0.01,62,70,54
USW00012918,1/15/2004,0.07,64,66,61
USW00012918,1/16/2004,0.72,65,69,61
USW00012918,1/17/2004,0.58,65,70,60
USW00012918,1/18/2004,0,51,60,42
USW00012918,1/19/2004,0,46,53,38
USW00012918,1/20/2004,0,45,52,37
USW00012918,1/21/2004,0,51,60,42
USW00012918,1/22/2004,0,54,64,43
USW00012918,1/23/2004,0,59,64,53
USW00012918,1/24/2004,0.39,67,72,61
USW00012918,1/25/2004,0.59,66,74,57
USW00012918,1/26/2004,0,58,72,43
USW00012918,1/27/2004,0,43,52,33
USW00012918,1/28/2004,0,44,55,32
USW00012918,1/29/2004,0.38,56,63,49
USW00012918,1/30/2004,0.19,53,57,49
USW00012918,1/31/2004,0,52,55,49
USW00012918,2/1/2004,0,56,62,50
USW00012918,2/2/2004,0.36,53,60,45
USW00012918,2/3/2004,0,48,56,39
USW00012918,2/4/2004,0.27,56,63,49
USW00012918,2/5/2004,0.7,58,68,48
USW00012918,2/6/2004,0,50,57,43
USW00012918,2/7/2004,0,46,58,34
USW00012918,2/8/2004,0,50,57,42
USW00012918,2/9/2004,0.05,61,67,54
USW00012918,2/10/2004,1.32,56,62,50
USW00012918,2/11/2004,1.25,52,56,47
USW00012918,2/12/2004,0.02,46,48,44
USW00012918,2/13/2004,0.11,43,45,41
USW00012918,2/14/2004,0.43,41,45,37
USW00012918,2/15/2004,0,47,58,35
USW00012918,2/16/2004,0,52,63,40
USW00012918,2/17/2004,0,56,68,44
USW00012918,2/18/2004,0,55,66,43
USW00012918,2/19/2004,0,60,70,50
USW00012918,2/20/2004,0,66,76,56
USW00012918,2/21/2004,0,62,70,54
USW00012918,2/22/2004,0.72,60,69,51
USW00012918,2/23/2004,0,65,71,59
USW00012918,2/24/2004,0.21,62,66,57
USW00012918,2/25/2004,0.01,52,58,45
USW00012918,2/26/2004,0,52,62,41
USW00012918,2/27/2004,0,52,60,44
USW00012918,2/28/2004,0,55,64,46
USW00012918,2/29/2004,0.4,65,71,59
USW00012918,3/1/2004,0.05,66,72,60
USW00012918,3/2/2004,0.02,69,77,60
USW00012918,3/3/2004,0.01,72,77,67
USW00012918,3/4/2004,0.04,71,74,68
USW00012918,3/5/2004,0.06,67,74,59
USW00012918,3/6/2004,0,66,77,55
USW00012918,3/7/2004,0,69,84,53
USW00012918,3/8/2004,0,63,71,54
USW00012918,3/9/2004,0,66,81,50
USW00012918,3/10/2004,0,58,67,49
USW00012918,3/11/2004,0,62,71,52
USW00012918,3/12/2004,0,62,70,53
USW00012918,3/13/2004,0.09,62,66,57
USW00012918,3/14/2004,0.57,65,68,62
USW00012918,3/15/2004,0,68,74,61
USW00012918,3/16/2004,0,69,77,60
USW00012918,3/17/2004,0,70,79,61
USW00012918,3/18/2004,0,72,80,64
USW00012918,3/19/2004,0,71,76,66
USW00012918,3/20/2004,0,72,80,63
USW00012918,3/21/2004,0.05,68,74,61
USW00012918,3/22/2004,0,61,67,54
USW00012918,3/23/2004,0,63,73,53
USW00012918,3/24/2004,0,67,71,62
USW00012918,3/25/2004,0,73,78,67
USW00012918,3/26/2004,0,72,76,67
USW00012918,3/27/2004,0,72,77,67
USW00012918,3/28/2004,0,75,80,69
USW00012918,3/29/2004,0.03,63,70,55
USW00012918,3/30/2004,0,67,83,50
USW00012918,3/31/2004,0,68,84,52
USW00012918,4/1/2004,0,69,84,53
USW00012918,4/2/2004,0.04,71,82,59
USW00012918,4/3/2004,0.01,70,77,62
USW00012918,4/4/2004,0,70,80,59
USW00012918,4/5/2004,0,68,74,62
USW00012918,4/6/2004,0.96,68,75,60
USW00012918,4/7/2004,0,71,83,59
USW00012918,4/8/2004,0,71,79,62
USW00012918,4/9/2004,0,72,83,60
USW00012918,4/10/2004,0.6,74,84,63
USW00012918,4/11/2004,0.71,60,65,54
USW00012918,4/12/2004,0.15,54,57,50
USW00012918,4/13/2004,0,57,68,45
USW00012918,4/14/2004,0,59,72,46
USW00012918,4/15/2004,0,63,76,50
USW00012918,4/16/2004,0,68,79,57
USW00012918,4/17/2004,0,72,80,64
USW00012918,4/18/2004,0,72,80,63
USW00012918,4/19/2004,0,73,81,65
USW00012918,4/20/2004,0,73,80,65
USW00012918,4/21/2004,0,74,81,67
USW00012918,4/22/2004,0,77,84,69
USW00012918,4/23/2004,0.03,78,82,73
USW00012918,4/24/2004,0.72,73,79,66
USW00012918,4/25/2004,0.18,71,76,66
USW00012918,4/26/2004,0,74,82,65
USW00012918,4/27/2004,0,72,82,61
USW00012918,4/28/2004,0,68,77,58
USW00012918,4/29/2004,0,74,81,67
USW00012918,4/30/2004,0.06,78,84,72
USW00012918,5/1/2004,2.1,67,75,59
USW00012918,5/2/2004,0,65,73,56
USW00012918,5/3/2004,0,68,82,53
USW00012918,5/4/2004,0,71,83,58
USW00012918,5/5/2004,0,71,81,61
USW00012918,5/6/2004,0,72,81,62
USW00012918,5/7/2004,0,73,81,65
USW00012918,5/8/2004,0,77,83,70
USW00012918,5/9/2004,0,77,84,70
USW00012918,5/10/2004,0.22,75,81,68
USW00012918,5/11/2004,1.94,74,80,67
USW00012918,5/12/2004,0.01,80,85,75
USW00012918,5/13/2004,2.03,74,82,65
USW00012918,5/14/2004,0.27,74,81,66
USW00012918,5/15/2004,0,74,83,65
USW00012918,5/16/2004,0.01,75,83,67
USW00012918,5/17/2004,0.03,79,85,72
USW00012918,5/18/2004,0,79,86,72
USW00012918,5/19/2004,0,79,87,71
USW00012918,5/20/2004,0,79,86,72
USW00012918,5/21/2004,0,79,86,71
USW00012918,5/22/2004,0,79,86,71
USW00012918,5/23/2004,0,79,87,71
USW00012918,5/24/2004,0,79,87,70
USW00012918,5/25/2004,0,80,87,73
USW00012918,5/26/2004,0,79,88,70
USW00012918,5/27/2004,0,82,90,73
USW00012918,5/28/2004,0,83,91,74
USW00012918,5/29/2004,0,82,88,75
USW00012918,5/30/2004,0,86,91,80
USW00012918,5/31/2004,0,87,94,79
USW00012918,6/1/2004,0,86,93,78
USW00012918,6/2/2004,0,84,90,77
USW00012918,6/3/2004,0.5,80,91,68
USW00012918,6/4/2004,0.63,82,92,71
USW00012918,6/5/2004,0,80,88,72
USW00012918,6/6/2004,0,83,90,75
USW00012918,6/7/2004,0.23,82,89,75
USW00012918,6/8/2004,1.77,77,83,71
USW00012918,6/9/2004,0,84,88,79
USW00012918,6/10/2004,0,84,89,78
USW00012918,6/11/2004,0,85,90,79
USW00012918,6/12/2004,0,84,90,77
USW00012918,6/13/2004,0.07,81,90,72
USW00012918,6/14/2004,0.9,82,91,72
USW00012918,6/15/2004,0,77,82,71
USW00012918,6/16/2004,0.48,78,84,72
USW00012918,6/17/2004,0,84,91,76
USW00012918,6/18/2004,0,84,92,75
USW00012918,6/19/2004,0,85,94,75
USW00012918,6/20/2004,0.02,85,93,77
USW00012918,6/21/2004,0.01,83,90,76
USW00012918,6/22/2004,1.18,81,88,73
USW00012918,6/23/2004,1.14,78,83,73
USW00012918,6/24/2004,0.48,77,81,73
USW00012918,6/25/2004,1.67,75,77,72
USW00012918,6/26/2004,0.11,78,82,73
USW00012918,6/27/2004,0,83,91,75
USW00012918,6/28/2004,0.12,83,89,76
USW00012918,6/29/2004,0.05,82,88,76
USW00012918,6/30/2004,0.31,81,87,74
USW00012918,7/1/2004,0,83,88,78
USW00012918,7/2/2004,0,85,92,77
USW00012918,7/3/2004,0,84,92,75
USW00012918,7/4/2004,0,84,92,75
USW00012918,7/5/2004,0.32,84,91,76
USW00012918,7/6/2004,1.25,83,92,74
USW00012918,7/7/2004,0,83,90,76
USW00012918,7/8/2004,0,83,89,76
USW00012918,7/9/2004,0,80,85,74
USW00012918,7/10/2004,0.85,82,92,72
USW00012918,7/11/2004,0.07,81,86,75
USW00012918,7/12/2004,0,83,92,73
USW00012918,7/13/2004,0,85,95,75
USW00012918,7/14/2004,0,86,96,75
USW00012918,7/15/2004,0,87,96,78
USW00012918,7/16/2004,0,85,93,76
USW00012918,7/17/2004,0,85,93,76
USW00012918,7/18/2004,0,87,94,80
USW00012918,7/19/2004,0,84,91,77
USW00012918,7/20/2004,0,83,91,75
USW00012918,7/21/2004,0,84,92,75
USW00012918,7/22/2004,0.01,82,90,74
USW00012918,7/23/2004,0,86,95,76
USW00012918,7/24/2004,0,86,95,76
USW00012918,7/25/2004,0.62,86,95,76
USW00012918,7/26/2004,0,82,89,74
USW00012918,7/27/2004,0,82,90,73
USW00012918,7/28/2004,0.06,82,87,76
USW00012918,7/29/2004,0.02,84,92,76
USW00012918,7/30/2004,0.02,84,91,76
USW00012918,7/31/2004,0,87,95,78
USW00012918,8/1/2004,0,87,95,79
USW00012918,8/2/2004,0.06,87,95,79
USW00012918,8/3/2004,0,87,97,77
USW00012918,8/4/2004,0,87,96,78
USW00012918,8/5/2004,0,87,97,77
USW00012918,8/6/2004,0,84,89,79
USW00012918,8/7/2004,0,80,89,71
USW00012918,8/8/2004,0,83,92,73
USW00012918,8/9/2004,0,84,93,74
USW00012918,8/10/2004,0.06,85,92,77
USW00012918,8/11/2004,0,85,93,77
USW00012918,8/12/2004,0,81,88,73
USW00012918,8/13/2004,0,78,87,68
USW00012918,8/14/2004,0,78,87,69
USW00012918,8/15/2004,0,77,87,66
USW00012918,8/16/2004,0,78,88,68
USW00012918,8/17/2004,0,80,91,68
USW00012918,8/18/2004,0.05,81,90,71
USW00012918,8/19/2004,0,85,93,77
USW00012918,8/20/2004,0,88,97,78
USW00012918,8/21/2004,1.24,81,89,72
USW00012918,8/22/2004,0.55,81,89,73
USW00012918,8/23/2004,0,86,93,78
USW00012918,8/24/2004,0,86,94,78
USW00012918,8/25/2004,0,86,94,77
USW00012918,8/26/2004,0,87,95,78
USW00012918,8/27/2004,0,86,94,77
USW00012918,8/28/2004,0.18,84,93,74
USW00012918,8/29/2004,0,81,88,73
USW00012918,8/30/2004,0,84,94,74
USW00012918,8/31/2004,2.46,81,88,74
USW00012918,9/1/2004,0,79,88,70
USW00012918,9/2/2004,0.8,80,88,72
USW00012918,9/3/2004,0.33,77,81,73
USW00012918,9/4/2004,0.08,82,89,75
USW00012918,9/5/2004,0,83,90,75
USW00012918,9/6/2004,0,85,95,74
USW00012918,9/7/2004,0,81,86,75
USW00012918,9/8/2004,0,81,87,74
USW00012918,9/9/2004,0,80,90,69
USW00012918,9/10/2004,0,83,93,72
USW00012918,9/11/2004,0,84,93,75
USW00012918,9/12/2004,0,84,94,73
USW00012918,9/13/2004,0.22,83,89,76
USW00012918,9/14/2004,0,83,89,77
USW00012918,9/15/2004,0,86,94,77
USW00012918,9/16/2004,0,85,96,74
USW00012918,9/17/2004,0,86,97,75
USW00012918,9/18/2004,0,85,95,75
USW00012918,9/19/2004,0,85,94,75
USW00012918,9/20/2004,0,81,90,72
USW00012918,9/21/2004,0.02,82,88,75
USW00012918,9/22/2004,0.62,81,87,75
USW00012918,9/23/2004,0,83,92,73
USW00012918,9/24/2004,0,80,87,73
USW00012918,9/25/2004,0.68,79,83,74
USW00012918,9/26/2004,0,80,88,71
USW00012918,9/27/2004,0,80,89,70
USW00012918,9/28/2004,0,81,90,71
USW00012918,9/29/2004,0,79,90,68
USW00012918,9/30/2004,0,79,88,69
USW00012918,10/1/2004,0,80,91,69
USW00012918,10/2/2004,0,81,85,76
USW00012918,10/3/2004,0,82,91,73
USW00012918,10/4/2004,0.04,81,92,69
USW00012918,10/5/2004,0,74,81,66
USW00012918,10/6/2004,0.17,79,86,71
USW00012918,10/7/2004,1.09,76,79,72
USW00012918,10/8/2004,0,79,85,72
USW00012918,10/9/2004,0,75,82,68
USW00012918,10/10/2004,0,72,79,64
USW00012918,10/11/2004,0,72,82,62
USW00012918,10/12/2004,0,72,81,62
USW00012918,10/13/2004,0.5,70,77,63
USW00012918,10/14/2004,0.23,63,73,52
USW00012918,10/15/2004,0,67,81,52
USW00012918,10/16/2004,0,72,86,57
USW00012918,10/17/2004,0,80,88,72
USW00012918,10/18/2004,0,85,91,78
